train_acc,train_loss,val_acc,val_loss,test_acc,test_loss,lr
0.9392410385787869,0.6976665976821192,0.9403973509933775,0.7039721009859863,0.9610027855153204,0.6758917593358287,0.0002
0.9575317985914013,0.6380904338142542,0.9593188268684958,0.6436601276090941,0.9805013927576601,0.6237328829539519,0.0002
0.9693051613581415,0.6181836697151266,0.9735099337748344,0.6226744854799846,0.9777158774373259,0.6296141898067549,0.0002
0.9713024282560706,0.6007930964535373,0.9735099337748344,0.609104008525751,0.9860724233983287,0.5905546650581041,0.0002
0.9764532744665195,0.5871294852274519,0.9754020813623463,0.5930921830652791,0.9832869080779945,0.5931103634635054,0.0002
0.9820245979186376,0.5845379451967045,0.9801324503311258,0.5899429537828169,0.9860724233983287,0.5795378618585698,0.0002
0.9812887627457164,0.5869412662277935,0.9772942289498581,0.591590556538996,0.9693593314763231,0.6360712502992253,0.0001
0.9894880689582677,0.5686535345546884,0.9867549668874173,0.574541479884845,0.9832869080779945,0.5838286418436629,0.0001
0.9898034268895196,0.5654622806455639,0.9858088930936613,0.5737779918659828,0.9860724233983287,0.5998223604930144,0.0001
0.9903290234416062,0.5659305440581309,0.9848628192999054,0.5746055754604719,0.9805013927576601,0.5811931641985115,0.0001
0.9929570062020393,0.560215040848707,0.988647114474929,0.569263642310194,0.9860724233983287,0.6064386394362595,0.0001
0.9904341427520236,0.5634775890557658,0.9858088930936613,0.5704495259468129,0.9832869080779945,0.6086340774068594,0.0001
0.989908546199937,0.5646827655248081,0.9848628192999054,0.5745991659029092,0.9805013927576601,0.5881560174203516,5e-05
0.9945337958582992,0.5564719105598918,0.9877010406811731,0.5665226614238411,0.9860724233983287,0.5882018787947205,5e-05
0.9957952275833071,0.5545664177474245,0.9914853358561968,0.5650534868917041,0.9860724233983287,0.5900488723287344,5e-05
0.9950593924103858,0.5546138959515926,0.9905392620624409,0.5661868237050615,0.9860724233983287,0.5860321554964963,5e-05
0.9955849889624724,0.5539610064845475,0.9895931882686849,0.5668435435083077,0.9832869080779945,0.5976846423985899,5e-05
0.9959003468937244,0.5512850322420635,0.9924314096499527,0.5636976056202696,0.9860724233983287,0.6075342544938196,5e-05
0.9969515399978977,0.5483580651148429,0.9905392620624409,0.5619599225956422,0.9832869080779945,0.5891704081160777,2.5e-05
0.9976873751708188,0.5488390578189057,0.9924314096499527,0.5629860869870507,0.9860724233983287,0.5920179361752481,2.5e-05
0.9965310627562283,0.5487160251103753,0.9895931882686849,0.5626084427847091,0.9832869080779945,0.5957764011903726,2.5e-05
0.9975822558604015,0.5477141580107484,0.9924314096499527,0.5623148157558243,0.9860724233983287,0.5958248552837744,2.5e-05
0.9969515399978977,0.5475990297816147,0.9905392620624409,0.5615683621467006,0.9832869080779945,0.5984770368400723,2.5e-05
0.9980027331020709,0.5471614603864449,0.9924314096499527,0.5615668030651313,0.9860724233983287,0.5904550366414955,2.5e-05
0.9981078524124882,0.5476261821816198,0.9914853358561968,0.5630870808264842,0.9860724233983287,0.5985325890331216,2e-05
0.9983180910333228,0.545467746028461,0.9924314096499527,0.5610047830312795,0.9860724233983287,0.5957266294856589,2e-05
0.9984232103437402,0.5469672360355566,0.9924314096499527,0.5622038899893567,0.9860724233983287,0.598445839204496,2e-05
0.9985283296541575,0.545232459446941,0.9933774834437086,0.5606047919931114,0.9860724233983287,0.5972621142034079,2e-05
0.9981078524124882,0.5450206296646694,0.9914853358561968,0.5607645112383219,0.9860724233983287,0.5978117281347928,2e-05
0.9981078524124882,0.5462759533828708,0.9924314096499527,0.5619421375169997,0.9860724233983287,0.5950146518377872,2e-05
